node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000145990.10_PCGBA23	ENSG00000145990.10_PCGBA23	0
2	ENSG00000117643.14_PCGBA23	ENSG00000117643.14_PCGBA23	0
3	ENSG00000136720.6_PCGBA23	ENSG00000136720.6_PCGBA23	0
4	ENSG00000172795.15_PCGBA23	ENSG00000172795.15_PCGBA23	0
5	ENSG00000103264.17_PCGBA23	ENSG00000103264.17_PCGBA23	0
6	ENSG00000255330.9_PCGBA23	ENSG00000255330.9_PCGBA23	0
7	ENSG00000114648.11_PCGBA23	ENSG00000114648.11_PCGBA23	0
8	ENSG00000138640.14_PCGBA23	ENSG00000138640.14_PCGBA23	0
9	ENSG00000052795.12_PCGBA23	ENSG00000052795.12_PCGBA23	0
10	ENSG00000125834.12_PCGBA23	ENSG00000125834.12_PCGBA23	0
11	ENSG00000109756.8_PCGBA23	ENSG00000109756.8_PCGBA23	0
12	ENSG00000068745.14_PCGBA23	ENSG00000068745.14_PCGBA23	0
13	ENSG00000180979.9_PCGBA23	ENSG00000180979.9_PCGBA23	0
14	ENSG00000146360.8_PCGBA23	ENSG00000146360.8_PCGBA23	0
15	ENSG00000102554.13_PCGBA23	ENSG00000102554.13_PCGBA23	0
16	ENSG00000087116.14_MFBA9BA46	ENSG00000087116.14_MFBA9BA46	0
17	ENSG00000076382.16_PCGBA23	ENSG00000076382.16_PCGBA23	0
18	ENSG00000138439.11_PCGBA23	ENSG00000138439.11_PCGBA23	0
19	ENSG00000162852.13_MFBA9BA46	ENSG00000162852.13_MFBA9BA46	0
20	ENSG00000176095.11_PCGBA23	ENSG00000176095.11_PCGBA23	0
21	PHENO_motor10_demog_slope	PHENO_motor10_demog_slope	1
