node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000134001_QUAD	ENSG00000134001_QUAD	0
2	ENSG00000109332_QUAD	ENSG00000109332_QUAD	0
3	ENSG00000129084_QUAD	ENSG00000129084_QUAD	0
4	ENSG00000144224_QUAD	ENSG00000144224_QUAD	0
5	ENSG00000166226_QUAD	ENSG00000166226_QUAD	0
6	ENSG00000100567_QUAD	ENSG00000100567_QUAD	0
7	ENSG00000173418_QUAD	ENSG00000173418_QUAD	0
8	ENSG00000115816_QUAD	ENSG00000115816_QUAD	0
9	ENSG00000147687_QUAD	ENSG00000147687_QUAD	0
10	ENSG00000115946_QUAD	ENSG00000115946_QUAD	0
11	ENSG00000100764_QUAD	ENSG00000100764_QUAD	0
12	ENSG00000166181_QUAD	ENSG00000166181_QUAD	0
13	ENSG00000117862_QUAD	ENSG00000117862_QUAD	0
14	ENSG00000120705_QUAD	ENSG00000120705_QUAD	0
15	ENSG00000155438_QUAD	ENSG00000155438_QUAD	0
16	ENSG00000143621_QUAD	ENSG00000143621_QUAD	0
17	ENSG00000100519_QUAD	ENSG00000100519_QUAD	0
18	ENSG00000125977_QUAD	ENSG00000125977_QUAD	0
19	ENSG00000128789_QUAD	ENSG00000128789_QUAD	0
20	ENSG00000143106_QUAD	ENSG00000143106_QUAD	0
21	PHENO_sqrt_parksc_demog_slope	PHENO_sqrt_parksc_demog_slope	1
