node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000160818.16_AC	ENSG00000160818.16_AC	0
2	ENSG00000090263.15_AC	ENSG00000090263.15_AC	0
3	ENSG00000105443.14_AC	ENSG00000105443.14_AC	0
4	ENSG00000106263.17_AC	ENSG00000106263.17_AC	0
5	ENSG00000167112.9_AC	ENSG00000167112.9_AC	0
6	ENSG00000135094.10_AC	ENSG00000135094.10_AC	0
7	ENSG00000135094.10_MFBA9BA46	ENSG00000135094.10_MFBA9BA46	0
8	ENSG00000135094.10_PCGBA23	ENSG00000135094.10_PCGBA23	0
9	ENSG00000157184.6_MFBA9BA46	ENSG00000157184.6_MFBA9BA46	0
10	ENSG00000109099.13_AC	ENSG00000109099.13_AC	0
11	ENSG00000107438.8_PCGBA23	ENSG00000107438.8_PCGBA23	0
12	ENSG00000107438.8_MFBA9BA46	ENSG00000107438.8_MFBA9BA46	0
13	ENSG00000243649.8_PCGBA23	ENSG00000243649.8_PCGBA23	0
14	ENSG00000137331.11_PCGBA23	ENSG00000137331.11_PCGBA23	0
15	ENSG00000243649.8_MFBA9BA46	ENSG00000243649.8_MFBA9BA46	0
16	ENSG00000112294.12_PCGBA23	ENSG00000112294.12_PCGBA23	0
17	ENSG00000112294.12_MFBA9BA46	ENSG00000112294.12_MFBA9BA46	0
18	ENSG00000184985.16_PCGBA23	ENSG00000184985.16_PCGBA23	0
19	ENSG00000146729.9_PCGBA23	ENSG00000146729.9_PCGBA23	0
20	ENSG00000100714.15_PCGBA23	ENSG00000100714.15_PCGBA23	0
21	ENSG00000146112.11_AC	ENSG00000146112.11_AC	0
22	ENSG00000077150.18_AC	ENSG00000077150.18_AC	0
23	ENSG00000196843.15_AC	ENSG00000196843.15_AC	0
24	ENSG00000161638.10_AC	ENSG00000161638.10_AC	0
25	ENSG00000139083.10_AC	ENSG00000139083.10_AC	0
26	ENSG00000159658.10_PCGBA23	ENSG00000159658.10_PCGBA23	0
27	ENSG00000055070.16_PCGBA23	ENSG00000055070.16_PCGBA23	0
28	ENSG00000112531.16_PCGBA23	ENSG00000112531.16_PCGBA23	0
29	ENSG00000180370.10_PCGBA23	ENSG00000180370.10_PCGBA23	0
30	ENSG00000137076.20_PCGBA23	ENSG00000137076.20_PCGBA23	0
31	ENSG00000017797.12_AC	ENSG00000017797.12_AC	0
32	ENSG00000163348.3_AC	ENSG00000163348.3_AC	0
33	ENSG00000140443.13_AC	ENSG00000140443.13_AC	0
34	ENSG00000082641.15_AC	ENSG00000082641.15_AC	0
35	ENSG00000179632.9_MFBA9BA46	ENSG00000179632.9_MFBA9BA46	0
36	ENSG00000119655.10_MFBA9BA46	ENSG00000119655.10_MFBA9BA46	0
37	ENSG00000143418.19_MFBA9BA46	ENSG00000143418.19_MFBA9BA46	0
38	ENSG00000124570.17_MFBA9BA46	ENSG00000124570.17_MFBA9BA46	0
39	ENSG00000112851.14_MFBA9BA46	ENSG00000112851.14_MFBA9BA46	0
40	ENSG00000102699.5_MFBA9BA46	ENSG00000102699.5_MFBA9BA46	0
41	PHENO_sqrt_parksc_demog_slope	PHENO_sqrt_parksc_demog_slope	1
