node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000114573.9_MFBA9BA46	ENSG00000114573.9_MFBA9BA46	0
2	ENSG00000065559.14_MFBA9BA46	ENSG00000065559.14_MFBA9BA46	0
3	ENSG00000170027.6_MFBA9BA46	ENSG00000170027.6_MFBA9BA46	0
4	ENSG00000058091.16_MFBA9BA46	ENSG00000058091.16_MFBA9BA46	0
5	ENSG00000107758.15_MFBA9BA46	ENSG00000107758.15_MFBA9BA46	0
6	ENSG00000159082.17_MFBA9BA46	ENSG00000159082.17_MFBA9BA46	0
7	ENSG00000139174.11_MFBA9BA46	ENSG00000139174.11_MFBA9BA46	0
8	ENSG00000165943.4_MFBA9BA46	ENSG00000165943.4_MFBA9BA46	0
9	ENSG00000155097.11_MFBA9BA46	ENSG00000155097.11_MFBA9BA46	0
10	ENSG00000213424.8_MFBA9BA46	ENSG00000213424.8_MFBA9BA46	0
11	ENSG00000108395.13_MFBA9BA46	ENSG00000108395.13_MFBA9BA46	0
12	ENSG00000162636.15_MFBA9BA46	ENSG00000162636.15_MFBA9BA46	0
13	ENSG00000116141.15_MFBA9BA46	ENSG00000116141.15_MFBA9BA46	0
14	ENSG00000163618.17_MFBA9BA46	ENSG00000163618.17_MFBA9BA46	0
15	ENSG00000146267.11_MFBA9BA46	ENSG00000146267.11_MFBA9BA46	0
16	ENSG00000074590.13_MFBA9BA46	ENSG00000074590.13_MFBA9BA46	0
17	ENSG00000144331.18_MFBA9BA46	ENSG00000144331.18_MFBA9BA46	0
18	ENSG00000165868.13_MFBA9BA46	ENSG00000165868.13_MFBA9BA46	0
19	ENSG00000169891.17_MFBA9BA46	ENSG00000169891.17_MFBA9BA46	0
20	ENSG00000197217.12_MFBA9BA46	ENSG00000197217.12_MFBA9BA46	0
21	PHENO_pseudotime	PHENO_pseudotime	1
