node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000090060_VH	ENSG00000090060_VH	0
2	ENSG00000163320_VH	ENSG00000163320_VH	0
3	ENSG00000122884_VH	ENSG00000122884_VH	0
4	ENSG00000159873_VH	ENSG00000159873_VH	0
5	ENSG00000121892_VH	ENSG00000121892_VH	0
6	ENSG00000082898_VH	ENSG00000082898_VH	0
7	ENSG00000102580_VH	ENSG00000102580_VH	0
8	ENSG00000186063_VH	ENSG00000186063_VH	0
9	ENSG00000092531_VH	ENSG00000092531_VH	0
10	ENSG00000235609_VH	ENSG00000235609_VH	0
11	ENSG00000113384_VH	ENSG00000113384_VH	0
12	ENSG00000110172_VH	ENSG00000110172_VH	0
13	ENSG00000166295_VH	ENSG00000166295_VH	0
14	ENSG00000153879_VH	ENSG00000153879_VH	0
15	ENSG00000161813_VH	ENSG00000161813_VH	0
16	ENSG00000116406_VH	ENSG00000116406_VH	0
17	ENSG00000112208_VH	ENSG00000112208_VH	0
18	ENSG00000145907_VH	ENSG00000145907_VH	0
19	ENSG00000108256_VH	ENSG00000108256_VH	0
20	ENSG00000137575_VH	ENSG00000137575_VH	0
21	PHENO_cogn_global	PHENO_cogn_global	1
